,Food_code,Main_food_description,novaclass,SR code,SR description,Acceptable List?,Notes
6103,83112950,Poppy seed dressing,4,4704,"Salad dressing, poppyseed, creamy",No,
6104,83112960,Peppercorn Dressing,4,42137,"Salad dressing, peppercorn dressing, commercial, regular",No,
6105,83112990,Sesame dressing,4,4016,"Salad dressing, sesame seed dressing, regular",No,
6106,83113000,Sweet and sour dressing,4,43019,"Salad dressing, sweet and sour",No,
6107,83114000,Thousand Island dressing,4,4017,"Salad dressing, thousand island, commercial, regular",No,
6108,83115000,Yogurt dressing,4,1116,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",Yes,
6109,83115000,Yogurt dressing,4,2048,"Vinegar, cider",Yes,
6110,83115000,Yogurt dressing,4,19335,"Sugars, granulated",Yes,
6111,83115000,Yogurt dressing,4,9152,"Lemon juice, raw",Yes,
6112,83115000,Yogurt dressing,4,19335,CORN SYRUP SOLIDS,Yes,
6113,83115000,Yogurt dressing,4,4044,"Oil, soybean, salad or cooking",Yes,
6113,83115000,Yogurt dressing,4,4518,"Oil, corn, industrial and retail, all purpose salad or cooking",Yes,
6113,83115000,Yogurt dressing,4,4582,"Oil, canola",Yes,
6113,83115000,Yogurt dressing,4,4053,"Oil, olive, salad or cooking",Yes,
6113,83115000,Yogurt dressing,4,4042,"Oil, peanut, salad or cooking",Yes,
6114,83115000,Yogurt dressing,4,2047,"Salt, table",Yes,
6115,83115000,Yogurt dressing,4,20027,Cornstarch,Yes,
6116,83115000,Yogurt dressing,4,2030,"Spices, pepper, black",Yes,
6117,83200100,"Salad dressing, low-calorie, NFS",4,4021,"Salad dressing, italian dressing, reduced fat",No,
6118,83200100,"Salad dressing, low-calorie, NFS",4,4020,"Salad dressing, french dressing, reduced fat",No,
6119,83200100,"Salad dressing, low-calorie, NFS",4,4023,"Salad dressing, thousand island dressing, reduced fat",No,
6120,83200100,"Salad dressing, low-calorie, NFS",4,43215,"Salad dressing, buttermilk, lite",No,
6121,83200100,"Salad dressing, low-calorie, NFS",4,43020,"Salad dressing, blue or roquefort cheese, low calorie",No,
6122,83201000,"Blue or roquefort cheese dressing, low-calorie",4,43020,"Salad dressing, blue or roquefort cheese, low calorie",No,
6123,83201050,"Blue or roquefort cheese dressing, reduced calorie",4,42153,"Salad dressing, blue or roquefort cheese dressing, light",No,
6124,83201200,"Blue or roquefort cheese dressing, reduced calorie, fat-free, cholesterol-free",4,42192,"Salad dressing, blue or roquefort cheese dressing, fat-free",No,
6125,83201400,"Coleslaw dressing, reduced calorie",4,42230,"Salad Dressing, coleslaw dressing, reduced fat",No,
6126,83202000,"French dressing, low-calorie",4,4020,"Salad dressing, french dressing, reduced fat",No,
6127,83202010,"French dressing, reduced calorie, fat-free, cholesterol-free",4,4367,"Salad dressing, french dressing, fat-free",No,
6128,83202020,"French dressing, reduced calorie",4,4020,"Salad dressing, french dressing, reduced fat",No,
6129,83203000,"Caesar dressing, low-calorie",4,43021,"Salad dressing, caesar, low calorie",No,
6130,83203250,"Mayonnaise-type salad dressing, fat-free",4,42193,"Salad Dressing, mayonnaise-like, fat-free",No,
6131,83204000,"Mayonnaise, low-calorie or diet",4,4641,"Salad dressing, mayonnaise, light",No,
6132,83204020,"Mayonnaise, reduced calorie or diet, cholesterol-free",4,42138,"Mayonnaise, reduced-calorie or diet, cholesterol-free",No,
6133,83204050,"Mayonnaise-type salad dressing, low-calorie or diet",4,4641,"Salad dressing, mayonnaise, light",No,
6134,83204060,"Mayonnaise-type salad dressing, low-calorie or diet, cholesterol-free",4,43599,"Salad dressing, Mayonnaise dressing, diet, no cholesterol",No,
6135,83204500,"Honey mustard dressing, reduced calorie",4,4686,"Salad dressing, honey mustard dressing, reduced calorie",No,
6136,83205000,"Italian dressing, low calorie",4,4021,"Salad dressing, italian dressing, reduced fat",No,
6137,83205450,"Italian dressing, reduced calorie",4,4021,"Salad dressing, italian dressing, reduced fat",No,
6138,83205500,"Italian dressing, reduced calorie, fat-free",4,4636,"Salad dressing, italian dressing, fat-free",No,
6139,83207000,"Thousand Island dressing, low-calorie",4,4023,"Salad dressing, thousand island dressing, reduced fat",No,
6140,83207100,"Thousand Island dressing, reduced calorie, fat-free, cholesterol-free",4,4635,"Salad dressing, thousand island dressing, fat-free",No,
6141,83210000,"Creamy dressing, made with sour cream and/or buttermilk and oil, diet, NS as to low or reduced calorie",4,14429,"Water, tap, municipal",Yes,
6142,83210000,"Creamy dressing, made with sour cream and/or buttermilk and oil, diet, NS as to low or reduced calorie",4,4654,"Oil, industrial, soy (partially hydrogenated)  and cottonseed, principal use as a tortilla shortening",Yes,
6143,83210000,"Creamy dressing, made with sour cream and/or buttermilk and oil, diet, NS as to low or reduced calorie",4,2053,"Vinegar, distilled",Yes,
6144,83210000,"Creamy dressing, made with sour cream and/or buttermilk and oil, diet, NS as to low or reduced calorie",4,19335,"Sugars, granulated",Yes,
6145,83210000,"Creamy dressing, made with sour cream and/or buttermilk and oil, diet, NS as to low or reduced calorie",4,11205,"Cucumber, with peel, raw",Yes,
6146,83210000,"Creamy dressing, made with sour cream and/or buttermilk and oil, diet, NS as to low or reduced calorie",4,2047,"Salt, table",Yes,
6147,83210000,"Creamy dressing, made with sour cream and/or buttermilk and oil, diet, NS as to low or reduced calorie",4,1056,"Cream, sour, cultured",Yes,
6148,83210000,"Creamy dressing, made with sour cream and/or buttermilk and oil, diet, NS as to low or reduced calorie",4,11282,"Onions, raw",Yes,
6149,83210000,"Creamy dressing, made with sour cream and/or buttermilk and oil, diet, NS as to low or reduced calorie",4,1094,"Milk, buttermilk, dried",Yes,
6150,83210050,"Creamy dressing made with sour cream and/or buttermilk and oil, low calorie",4,14429,"Water, tap, municipal",Yes,
6150,83210050,"Creamy dressing made with sour cream and/or buttermilk and oil, low calorie",4,4654,"Oil, industrial, soy (partially hydrogenated)  and cottonseed, principal use as a tortilla shortening",Yes,
6150,83210050,"Creamy dressing made with sour cream and/or buttermilk and oil, low calorie",4,2053,"Vinegar, distilled",Yes,
6150,83210050,"Creamy dressing made with sour cream and/or buttermilk and oil, low calorie",4,19335,"Sugars, granulated",Yes,
6150,83210050,"Creamy dressing made with sour cream and/or buttermilk and oil, low calorie",4,11205,"Cucumber, with peel, raw",Yes,
6150,83210050,"Creamy dressing made with sour cream and/or buttermilk and oil, low calorie",4,2047,"Salt, table",Yes,
6150,83210050,"Creamy dressing made with sour cream and/or buttermilk and oil, low calorie",4,1056,"Cream, sour, cultured",Yes,
6150,83210050,"Creamy dressing made with sour cream and/or buttermilk and oil, low calorie",4,11282,"Onions, raw",Yes,
6150,83210050,"Creamy dressing made with sour cream and/or buttermilk and oil, low calorie",4,1094,"Milk, buttermilk, dried",Yes,
6151,83210100,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",4,42116,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",No,
6152,83210200,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free, cholesterol-free",4,42157,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",No,
6153,83210250,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, cholesterol-free",4,42158,"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, cholesterol-free",No,
6154,91101000,"Sugar, NFS",2,19335,"Sugars, granulated",Yes,
6155,91101010,"Sugar, white, granulated or lump",2,19335,"Sugars, granulated",Yes,
6156,91101020,"Sugar, white, confectioner's, powdered",2,19336,"Sugars, powdered",Yes,
6157,91102010,"Sugar, brown",2,19334,"Sugars, brown",Yes,
6158,91104100,"Sugar, cinnamon",2,19335,"Sugars, granulated",Yes,
6159,91104100,"Sugar, cinnamon",2,2010,"Spices, cinnamon, ground",Yes,
6160,91104200,"Sugar, raw",2,19334,"Sugars, brown",Yes,
6161,91105010,"Fructose sweetener, sugar substitute, dry powder",4,43216,"Sweeteners, tabletop, fructose, dry, powder",Yes,
6162,91106000,"Sugar substitute, sugar-aspartame blend, dry powder",4,19335,"Sugars, granulated",Yes,
6163,91106000,"Sugar substitute, sugar-aspartame blend, dry powder",4,19337,"Sweeteners, tabletop, aspartame, EQUAL, packets",Yes,
6164,91107000,"Sucralose-based sweetener, sugar substitute",4,19868,"Sweeteners, tabletop, sucralose, SPLENDA packets",Yes,
6165,91108000,"Sugar substitute, herbal extract sweetener, powder",2,46168,Polydextrose,Yes,
6166,91108010,"Sugar substitute, herbal extract sweetener, liquid",2,43026,"Syrups, dietetic",Yes,
6167,91200000,"Sugar substitute, low-calorie, powdered, NFS",4,19337,"Sweeteners, tabletop, aspartame, EQUAL, packets",Yes,
6168,91200000,"Sugar substitute, low-calorie, powdered, NFS",4,43158,sugar twin,Yes,
6169,91200000,"Sugar substitute, low-calorie, powdered, NFS",4,43158,"Sweeteners, tabletop, saccharin",Yes,
6170,91200020,"Sugar substitute, saccharin-based, dry powder",4,43158,sugar twin,Yes,
6171,91200030,"Brown sugar substitute, saccharin-based, dry powder",4,43158,sugar twin,Yes,
6172,91200040,"Sugar substitute, saccharin-based, dry powder and tablets",4,43158,"Sweeteners, tabletop, saccharin",Yes,
6173,91200110,"Sugar substitute, saccharin-based, liquid",4,43158,"Sweeteners, tabletop, saccharin",Yes,
6174,91200110,"Sugar substitute, saccharin-based, liquid",4,14429,"Water, tap, municipal",Yes,
6175,91201010,"Sugar substitute, aspartame-based, dry powder",4,19337,"Sweeteners, tabletop, aspartame, EQUAL, packets",Yes,
6176,91300010,"Syrup, NFS",4,19361,"Syrups, table blends, cane and 15% maple",Yes,
6177,91300010,"Syrup, NFS",4,19129,"Syrups, table blends, pancake",Yes,
6178,91300010,"Syrup, NFS",4,19360,"Syrups, table blends, pancake, with 2% maple",Yes,
6179,91300100,"Pancake syrup, NFS",4,19360,"Syrups, table blends, pancake, with 2% maple",Yes,
6180,91301020,Cane and corn pancake syrup,4,19350,cane syrup,Yes,
6181,91301020,Cane and corn pancake syrup,4,19350,"Syrups, corn, light",Yes,
6182,91301030,"Corn syrup, light or dark",4,19350,"Syrups, corn, light",Yes,
6183,91301040,Buttered blends syrup,4,19350,"Syrups, corn, light",Yes,
6184,91301040,Buttered blends syrup,4,1001,"Butter, salted",Yes,
6185,91301040,Buttered blends syrup,4,2047,"Salt, table",Yes,
6186,91301050,Fruit syrup,4,9043,strawberry jc,Yes,
6187,91301050,Fruit syrup,4,19351,"Syrups, corn, high-fructose",Yes,
6188,91301050,Fruit syrup,4,19350,"Syrups, corn, light",Yes,
6189,91301050,Fruit syrup,4,19335,"Sugars, granulated",Yes,
6190,91301060,Maple syrup (100% maple),2,19353,"Syrups, maple",Yes,
6191,91301080,"Chocolate syrup, thin type",4,14181,Chocolate syrup,No,
6192,91301081,"Chocolate syrup, thin type, light",4,19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",No,
6193,91301090,Sorghum syrup,4,19355,"Syrups, sorghum",No,
6194,91301100,Sugar (white) and water syrup,2,19335,"Sugars, granulated",Yes,
6195,91301100,Sugar (white) and water syrup,2,14429,"Water, tap, municipal",Yes,
6196,91301130,Fruit flavored syrup used for milk beverages,4,19335,"Sugars, granulated",Yes,
6197,91301130,Fruit flavored syrup used for milk beverages,4,14429,"Water, tap, municipal",Yes,
6198,91301130,Fruit flavored syrup used for milk beverages,4,19351,"Syrups, corn, high-fructose",Yes,
6199,91301200,Sugar (brown) and water syrup,2,19334,"Sugars, brown",Yes,
6200,91301200,Sugar (brown) and water syrup,2,14429,"Water, tap, municipal",Yes,
6201,91301250,Maple and corn and/or cane pancake syrup blends (formerly Corn and maple syrup (2% maple)),4,19360,"Syrups, table blends, pancake, with 2% maple",Yes,
6202,91301510,"Syrup, pancake, reduced calorie",4,19128,"Syrups, table blends, pancake, reduced-calorie",Yes,
6203,91302010,Honey,2,19296,Honey,Yes,
6204,91303000,Molasses,2,19304,Molasses,Yes,
6205,91304010,"Topping, butterscotch or caramel",4,19350,"Syrups, corn, light",Yes,
6206,91304010,"Topping, butterscotch or caramel",4,1151,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)",Yes,
6207,91304010,"Topping, butterscotch or caramel",4,19335,"Sugars, granulated",Yes,
6208,91304010,"Topping, butterscotch or caramel",4,1001,"Butter, salted",Yes,
6209,91304020,"Topping, chocolate, thick, fudge type",4,19348,"Syrups, chocolate, fudge-type",No,
6210,91304030,"Topping, fruit",4,19366,"Toppings, pineapple",Yes,
6211,91304030,"Topping, fruit",4,19137,"Toppings, strawberry",Yes,
6212,91304040,"Topping, marshmallow",4,19365,"Toppings, marshmallow cream",Yes,
6213,91304050,Hard sauce,4,19336,"Sugars, powdered",Yes,
6214,91304050,Hard sauce,4,1001,"Butter, salted",Yes,
6215,91304050,Hard sauce,4,14429,"Water, tap, municipal",Yes,
6216,91304060,"Topping, nut (wet)",4,19367,"Toppings, nuts in syrup",No,
6217,91304070,"Topping, peanut butter, thick, fudge type",4,19351,"Syrups, corn, high-fructose",Yes,
6218,91304070,"Topping, peanut butter, thick, fudge type",4,16398,"Peanut butter, smooth style, without salt",Yes,
6219,91304070,"Topping, peanut butter, thick, fudge type",4,14429,"Water, tap, municipal",Yes,
6220,91304070,"Topping, peanut butter, thick, fudge type",4,19166,"Cocoa, dry powder, unsweetened, processed with alkali",Yes,
6221,91304070,"Topping, peanut butter, thick, fudge type",4,1091,"Milk, dry, nonfat, regular, without added vitamin A and vitamin D",Yes,
6222,91304070,"Topping, peanut butter, thick, fudge type",4,20027,Cornstarch,Yes,
6223,91304080,"Topping, fruit, unsweetened",4,9268,"Pineapple, canned, juice pack, solids and liquids",Yes,
6224,91304090,"Topping, chocolate flavored hazelnut spread",4,19125,Chocolate-flavored hazelnut spread,No,
6225,91304250,"Topping, milk chocolate with cereal",4,19134,"Candies, milk chocolate, with rice cereal",No,
6226,91304250,"Topping, milk chocolate with cereal",4,4651,"Oil, industrial, soy (partially hydrogenated), multiuse for non-dairy butter flavor",No,
6227,91304300,"Topping, chocolate, hard coating",4,19335,"Sugars, granulated",Yes,
6228,91304300,"Topping, chocolate, hard coating",4,4044,"Oil, soybean, salad or cooking",Yes,
6229,91304300,"Topping, chocolate, hard coating",4,4659,"Oil, industrial, coconut, confection fat, typical basis for ice cream coatings",Yes,
6230,91304300,"Topping, chocolate, hard coating",4,19165,"Cocoa, dry powder, unsweetened",Yes,
6231,91304300,"Topping, chocolate, hard coating",4,19078,"Baking chocolate, unsweetened, squares",Yes,
6232,91304300,"Topping, chocolate, hard coating",4,19166,"Cocoa, dry powder, unsweetened, processed with alkali",Yes,
6233,91304300,"Topping, chocolate, hard coating",4,4531,"Oil, soybean lecithin",Yes,
6234,91304300,"Topping, chocolate, hard coating",4,2047,"Salt, table",Yes,
6235,91305010,"Icing, chocolate",4,19226,"Frostings, chocolate, creamy, ready-to-eat",No,
6236,91305020,"Icing, white",4,19230,"Frostings, vanilla, creamy, ready-to-eat",No,
6237,91351010,"Syrup, dietetic",4,43026,"Syrups, dietetic",No,
6238,91351020,"Topping, dietetic",4,14429,"Water, tap, municipal",Yes,
6239,91351020,"Topping, dietetic",4,9018,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water without added ascorbic acid",Yes,
6240,91351020,"Topping, dietetic",4,19166,"Cocoa, dry powder, unsweetened, processed with alkali",Yes,
6241,91351020,"Topping, dietetic",4,19304,Molasses,Yes,
6242,91351020,"Topping, dietetic",4,2047,"Salt, table",Yes,
6243,91361010,Sweet and sour sauce,4,27050,"Sauce, sweet and sour, ready-to-serve",No,
6244,91361050,Duck sauce,4,27046,"Sauce, duck, ready-to-serve",No,
6245,91401000,"Jelly, all flavors",3,19300,Jellies,No,
6246,91402000,"Jam, preserves, all flavors",3,19719,"Jams and preserves, apricot",No,
6247,91402000,"Jam, preserves, all flavors",3,19297,Jams and preserves,No,
6248,91403000,"Fruit butter, all flavors",3,19294,"Fruit butters, apple",No,
6249,91404000,"Marmalade, all flavors",3,19303,"Marmalade, orange",No,
6250,91405000,"Jelly, dietetic, all flavors, sweetened with artificial sweetener",4,43028,"jelly, dietetic",No,
6251,91405500,"Jelly, reduced sugar, all flavors",3,44110,"Jellies, reduced sugar, home preserved",No,
6252,91406000,"Jams, preserves, marmalades, dietetic, all flavors, sweetened with artificial sweetener",4,43028,"Jams and preserves, dietetic (with sodium saccharin), any flavor",No,
6253,91406500,"Jams, preserves, marmalades, sweetened with fruit juice concentrates, all flavors",3,9316,"Strawberries, raw",Yes,
6254,91406500,"Jams, preserves, marmalades, sweetened with fruit juice concentrates, all flavors",3,9017,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",Yes,
6255,91406600,"Jams, preserves, marmalades, low sugar (all flavors)",3,9316,"Strawberries, raw",Yes,
